id,created_at,text
791027827990728704,2016-10-25 21:25:05,"b'In largest #psoriasis survey, 21% of ppl admitted to hiding themselves. On 10/29 we celebrate showing skin #WPD16 https://t.co/LmAw8JDHeQ'"
790926708639760386,2016-10-25 14:43:16,b'RT @Sandoz_Global: STEP Trainee Program \xe2\x80\x93 meet our people! Andrew is from Tanzania\nand currently based in Austria. https://t.co/d4og3x8dOs\xe2\x80\xa6'
790810202530574336,2016-10-25 07:00:19,b'#Novartis delivers a solid Q3 due to strong performance of growth products $NVS https://t.co/zEZybK8TQa'
790796724176642048,2016-10-25 06:06:45,b'#Novartis announces third quarter 2016 financial results $NVS https://t.co/2XURTycEeY'
790599138568245248,2016-10-24 17:01:37,b'We\xe2\x80\x99ve teamed up with @PerlaraPBC to fight #raredisease. More from @LisaMJarvis in @CENMag: https://t.co/YY7TMitKPK https://t.co/CNIVEeewjD'
790577309392797697,2016-10-24 15:34:53,b'We\xe2\x80\x99re teaming up with @PerlaraPBC to discover and develop #RareDisease drugs. More: https://t.co/3chQd9OIyy https://t.co/U2yUgsAOgq'
790197464703918080,2016-10-23 14:25:31,b'@violetsboutique We saw your tweet. Please provide your contact info to ukdsr.phgbfr@novartis.com so we can follow up.'
789551137728950272,2016-10-21 19:37:15,"b'We\xe2\x80\x99re proud of our Global Head of Development, @VasNarasimhan #NAMmtg @theNAMedicine https://t.co/0DiVGZ0870'"
789530139524726784,2016-10-21 18:13:48,"b'Congrats, Vas! https://t.co/1qwXswgaag'"
788341293479030784,2016-10-18 11:29:45,b'@HTjandra1 thanks for your interest. You can check here for a list of open internship positions: https://t.co/m9bCOXVP5J'
788047698821799941,2016-10-17 16:03:07,b'@robw972 Thank you for your comments Rob. We have received and passed on these details.'
787277293018312704,2016-10-15 13:01:48,b'Doctors &amp; residents observe live surgeries in the 46-seat classroom aboard @OrbisIntl flying hospital\xe2\x80\xa6 https://t.co/fnJUk1CovI'
787015639022051328,2016-10-14 19:42:05,b'@gorommel saw your tweet. Visit our website https://t.co/VMveNmbHQX  or find local contact info here: https://t.co/lD8lHZPI7U'
786915078717177857,2016-10-14 13:02:29,b'98% of the 10M people w/ corneal blindness live in #LMICs where surgeons are scarce. @OrbisIntl is building capacit\xe2\x80\xa6 https://t.co/w8U4woYqOT'
786864215663472640,2016-10-14 09:40:22,b'We aim to provide those living w/ #metastaticBC support. Visit the refreshed #CountUs website for tools to help: https://t.co/vQqDGlntXM'
786650348677111808,2016-10-13 19:30:33,"b'For #WorldSightDay2016, take a look at pictures from the @OrbisIntl Flying Eye Hospital\xe2\x80\x99s maiden voyage to China:\xe2\x80\xa6 https://t.co/T6Sxu0Z5MV'"
786619469237985281,2016-10-13 17:27:50,"b""It's a bird! It\xe2\x80\x99s a plane! It's a hospital?! Meet @OrbisIntl Flying Eye Hospital &amp; learn about its maiden voyage:\xe2\x80\xa6 https://t.co/lbb89M1kdi"""
786228695530962948,2016-10-12 15:35:03,b'@chewbaccasbeard we saw your tweet. Eurax HC cream is now a GSK Consumer Health product. Please contact GSK here: https://t.co/YdmpoqwP5L'
786205705942499332,2016-10-12 14:03:41,"b'#Psoriasis is not contagious; still, misconceptions persist #SkinToLivein https://t.co/x6TXRZgvr0 https://t.co/YbYo2u0q4r'"
786198383652470784,2016-10-12 13:34:36,b'@RobW972 Please provide your contact info to nps.safetydesk@novartis.com so we can follow up. Thank you.'
786190414470676480,2016-10-12 13:02:56,b'\xe2\x80\x9cWe need to break down barriers so contracting on outcomes becomes business as usual.\xe2\x80\x9d \xe2\x80\x93 P. Hudson Find out more at https://t.co/4FFbXVNyS4'
786164615256440833,2016-10-12 11:20:25,b'We know every minute with your doctor counts. Create a personal #breastcancer discussion guide for your next appt: https://t.co/Fcu9M7PRGN'
785897376498212865,2016-10-11 17:38:30,"b'RT @EFPIA: If current trends continue, #cancer is set to become the biggest cause of disability in Europe #ESMO2016 https://t.co/voRGrndRw5'"
785843022760140800,2016-10-11 14:02:31,b'Go behind the scenes of our recent psoriasis body painting video to learn how #psoriasis inspired one artist https://t.co/5AiTOqTAMF'
785828111078322177,2016-10-11 13:03:16,b'\xe2\x80\x9cWe are piloting contracts that tie our payments to real-world effectiveness of our drugs.\xe2\x80\x9d \xe2\x80\x93 P. Hudson #WHS2016'
785812874807705600,2016-10-11 12:02:43,b'#ICYMI Novartis announced its second 3-year survival data in advanced #melanoma at #ESMO16 https://t.co/5c6bSQj8rK'
785737120086368256,2016-10-11 07:01:42,b'\xe2\x80\x9cDigital solutions can help support better treatment outcomes for patients.\xe2\x80\x9d \xe2\x80\x93 P. Hudson  #WHS2016'
785555609085153280,2016-10-10 19:00:26,"b'What would it be like to live with #psoriasis? Listen to the real, heart-wrenching truth #SkinToLivein https://t.co/MxkNwLGRDG'"
785489312431341568,2016-10-10 14:37:00,b'@JenJenHutton we saw your tweet. Savlon is no longer a Novartis product. Please provide your contact details to customer.relations@gsk.com.'
785482045413785600,2016-10-10 14:08:07,"b""RT @NovartisCancer: At #Novartis, we're proud to promote clinical research &amp; scientific education to help improve patient care #ESMO16 http\xe2\x80\xa6"""
785465494073671684,2016-10-10 13:02:21,b'How can Pharma improve healthcare value? Follow @WorldHealthSmt tomorrow to find out #WHS2016 https://t.co/07eXj5owWS'
785117708543287296,2016-10-09 14:00:23,b'Today at #ESMO16 we presented new data for certain non-small cell #lungcancer patients https://t.co/gNIeVLjgXn'
784730110503088128,2016-10-08 12:20:12,b'Hear Dr. Gabriel Hortobagyi present new #advancedBC data on CDK4/6 inhibitor today at #ESMO16 https://t.co/yQPtWf2JkS'
784646545476030466,2016-10-08 06:48:09,b'We are sharing new 3-year survival data in advanced #melanoma at #ESMO16  https://t.co/wXBxlAWavI'
784645409880870912,2016-10-08 06:43:38,b'Breaking #ESMO16 news: #Novartis announces results from Phase III trial for #advancedBC https://t.co/yQPtWf2JkS'
784400141298040832,2016-10-07 14:29:01,"b'RT @NovartisScience: Congratulations to Yoshinori Ohsumi, winner of the #NobelPrize in #Medicine for his work in autophagy! https://t.co/8o\xe2\x80\xa6'"
784378585134014464,2016-10-07 13:03:22,b'The psychological struggle of #psoriasis patients can be heartbreaking #SkinToLivein https://t.co/AZg4QPNjIK https://t.co/tolYp8nLMW'
784356176842596352,2016-10-07 11:34:19,b'@Darfnuu we saw your tweet. Savlon is now a GSK Consumer Health product. Please contact GSK here: https://t.co/5dimBXSWOG'
784120555586945024,2016-10-06 19:58:03,b'#ChanZuckerbergScience friends Novartis scientist. How will they collaborate? https://t.co/YmPhpO0oxy https://t.co/aQBeacMuKT'
784062049416540161,2016-10-06 16:05:34,b'RT @NovartisCancer: #BCAM is much more than pink ribbons. Support the #advancedBC community here: https://t.co/JkUW9CQMsN'
783713586938015744,2016-10-05 17:00:54,"b'Congratulations to this year\xe2\x80\x99s #NobelPrize Winner in medicine, Yoshinori Ohsumi. #CelebrateScience\xe2\x80\xa6 https://t.co/1VP6GXQnjj'"
783688838732451840,2016-10-05 15:22:34,b'Clear #SciComm is critical in science. Ann Taylor\xe2\x80\x99s 3 steps to get your writing flowing: https://t.co/Y8M2kCHxR8 https://t.co/sWBTnfPa8U'
783411459082584065,2016-10-04 21:00:21,b'#BreastCancer Awareness Month starts this week. Learn how you can help show support for those w/ #advancedBC: https://t.co/2DVczydpmQ'
783318495530356736,2016-10-04 14:50:57,b'@TTodd9 we saw your tweet. Salagen is now a Merus Labs product. Please contact Merus Labs here: https://t.co/9kDRRLXomP'
783306633975848961,2016-10-04 14:03:49,"b""We're revealing hard numbers behind #psoriasis in our latest infographic video #SkinToLivein https://t.co/JT41phuSVW"""
782978040691384320,2016-10-03 16:18:06,b'@anitacruzada Thanks for your tweet. This is no longer a Novartis product.'
782928820420616192,2016-10-03 13:02:31,b'What is #SandozHACk? a global competition inviting young people to \xe2\x80\x9creimagine\xe2\x80\x9d access to healthcare. More info: https://t.co/DMZxocuRof'
782817074158723072,2016-10-03 05:38:29,b'This just in: data from the largest global #psoriasis patient survey to date. https://t.co/3XAMcuBJjt #SkinToLivein'
782090752847384576,2016-10-01 05:32:20,"b""We're presenting 4-year data on #psoriasis at #EADV2016 today\xe2\x80\x94see the results for yourself: https://t.co/thqyL1B7pf. #SkinToLivein"""
781902733087342593,2016-09-30 17:05:13,b'RT @NovartisScience: Learn why one researcher likens NIBR\xe2\x80\x99s automated discovery work to a sci-fi movie: https://t.co/7M0ObjbBel https://t.c\xe2\x80\xa6'
781901930046119936,2016-09-30 17:02:01,b'Our recent survey shows the shattering truth about psoriasis #SkinToLivein https://t.co/a23u1APGOT https://t.co/KS3GaW3TWM'
781497229714526208,2016-09-29 14:13:53,b'BREAKING NEWS: We\xe2\x80\x99re announcing first results from a study in episodic #migraine prevention. Read about it here: https://t.co/EvVkYjZazJ'
781479119523573760,2016-09-29 13:01:55,b'\xe2\x80\x9cI\xe2\x80\x99m single &amp; lonely and feel like this will be forever\xe2\x80\x9d \xe2\x80\x94 #psoriasis survey participant #SkinToLivein https://t.co/YDxrukihuK'
781170255141937152,2016-09-28 16:34:36,"b'On #WorldHeartDay (9/29), #RiseAboveHF w/ us, @American_Heart, @IAMQUEENLATIFAH &amp; #heartfailure experts. Live on: https://t.co/BbAkrXaDt9'"
780852116126633988,2016-09-27 19:30:26,b'How our colleagues @NovartisScience found a promising target to potentially treat #arthritis:\xe2\x80\xa6 https://t.co/04f54zCZFK'
780829889683415040,2016-09-27 18:02:07,b'Joint progress: A promising and surprising target to potentially treat #rheumatoidarthritis: https://t.co/9OPl7OOGvP https://t.co/H9mPNsJ60D'
780806787343745024,2016-09-27 16:30:19,b'@dgirrrly we apologize for the inconvenience. Please call 866-972-8315 for further assistance.'
780775782729785344,2016-09-27 14:27:07,"b'8,300 patients, 31 countries, 1 disease. See how we\xe2\x80\x99re raising #psoriasis awareness with #bodyart #SkinToLiveIn\xe2\x80\xa6 https://t.co/FPcWxgD80j'"
780765250027134976,2016-09-27 13:45:16,b'This week at #EADV2016 we\xe2\x80\x99ll be presenting 48 abstracts in #dermatology #psoriasis #SkinToLiveIn https://t.co/f5KSOphPdE'
780422469811314688,2016-09-26 15:03:11,b'Looking for the latest #TSComplex news and educational resources? Follow @NovartisPharma for all TSC updates!'
780376573564313600,2016-09-26 12:00:48,b'@dgirrrly Thx for reaching out. Pls call our support team @ 1-866-972-8316 from M-F 9am-6pm EDT so we can help.'
780331401786908672,2016-09-26 09:01:18,b'\xe2\x80\x9cPartnerships are a solution for more accessible &amp; affordable meds in poor countries.\xe2\x80\x9d H. Nusser #NovartisAccess https://t.co/2eJyER24ww'
779430951910768640,2016-09-23 21:23:14,b'RT @KenyaRedCross: #NCDs are lifelong illnesses with immense cost implication from #disability &amp; #job losses. @Abbas_Gullet\xc2\xa0 #NovartisAccess'
779427191910199297,2016-09-23 21:08:18,b'RT @KenyaRedCross: We must strengthen #health systems for #prevention &amp; #control of #NCDs across health sectors. @Abbas_Gullet\xc2\xa0 in DC . #No\xe2\x80\xa6'
779420226559549440,2016-09-23 20:40:37,b'@lovelym_slife we saw your tweet. We advise you to consult your physician. For more info visit: https://t.co/yjdxo1mXAm'
779416674722320384,2016-09-23 20:26:30,"b""RT @CDP: NEW: CDP's #PriceOnCarbon report shows relentless momentum behind biz #ClimateAction https://t.co/62hoJfqfoC #CWNYC https://t.co/Y\xe2\x80\xa6"""
779410161526071296,2016-09-23 20:00:37,b'It\xe2\x80\x99s time to talk about partnerships for access to medicines. #UNGA #NovartisAccess https://t.co/CAh7KNb7YC'
779394376128749568,2016-09-23 18:57:54,"b'US ONLY:FDA approves Novartis therapy - 1st &amp; only biologic for 3 rare Periodic Fever Syndromes TRAPS, HIDS/MKD, FMF https://t.co/EXEf2iABKh'"
779387914614607872,2016-09-23 18:32:13,"b'RT @NovartisCancer: Chris West, of @bloodwise_uk, discusses the unique needs in #AML #BloodCancerAwarenessMonth - Click to watch https://t.\xe2\x80\xa6'"
779379976256819200,2016-09-23 18:00:41,b'.@US_FDA approves #Novartis treatment for 3 new indications in rare Periodic Fever Syndromes https://t.co/JexeeFq5PI'
779362362050699264,2016-09-23 16:50:41,b'Next week at #EADV2016 we\xe2\x80\x99ll be presenting 48 abstracts in #dermatology #psoriasis #SkinToLiveIn https://t.co/QJafOV05Gy'
779354728450973696,2016-09-23 16:20:21,b'BREAKING NEWS: @US_FDA grants #Novartis simultaneous approvals for 3 Periodic Fever Syndrome conditions https://t.co/pcJY6zx5R1'
779350043451162624,2016-09-23 16:01:44,b'How is Novartis implementing a #PriceOnCarbon? Find out in @CDP\xe2\x80\x99s new report https://t.co/wCQpb506pN #CWNYC'
779335008662216704,2016-09-23 15:02:00,b'Science doesn\xe2\x80\x99t just magically come together. Read about the teamwork involved: https://t.co/Bi1farS044 https://t.co/L2GG87HfHH'
779304843668250625,2016-09-23 13:02:08,b'Learn about a clinical study of our novel compound against #malaria in the @NEJM: https://t.co/XQkOBWkMmt @NovartisScience'
779239068873986048,2016-09-23 08:40:46,b'RT @KenyaRedCross: We need to fast-track uptake of #NCDs screening &amp; referral to treatment centers through primary #healthcare. @Abbas_Gull\xe2\x80\xa6'
779032678255460356,2016-09-22 19:00:38,b'A postdoctoral researcher shares three lessons she\xe2\x80\x99s learned in a Novartis lab: https://t.co/1CY0xXD0Ge https://t.co/UbXa5rN5UK'
779002840970821632,2016-09-22 17:02:05,b'Our answer to growing anti-microbial resistance? A united front. #FightSuperbugs https://t.co/7utqT2lycP https://t.co/FGRp6tD1iw'
778979696444841984,2016-09-22 15:30:07,"b'RT @NovartisScience: The #superbug alarm keeps ringing, and we\xe2\x80\x99re responding: https://t.co/jZlVe0b8DG https://t.co/1vmw9I5T6C'"
778972995444436992,2016-09-22 15:03:29,b'Excited to be exploring the possible futures of #CML. Want to know more about a patient\xe2\x80\x99s journey?: https://t.co/fvW1Z0Tzgd #worldcmlday'
778957696590548992,2016-09-22 14:02:41,b'#News: We report progress in developing a novel compound against #malaria in @NEJM. More: https://t.co/CrDQD3XoRX'
778942358733938688,2016-09-22 13:01:45,"b'To defeat #superbugs, we must present a united front: https://t.co/rNnvs9r5R8 https://t.co/55bIYILZfB'"
778851738241630208,2016-09-22 07:01:39,b'Today is #worldcmlday. Support those with #CML by learning about it: https://t.co/jwySpwkzK8'
778711702678364161,2016-09-21 21:45:12,b'We salute the @UN for adding anti-microbial resistance to this week\xe2\x80\x99s agenda #Fightsuperbugs https://t.co/rFabrqgG3v https://t.co/3ekVn94393'
778700483430973440,2016-09-21 21:00:37,b'#Novartis publishes new head-to-head data for IL-17A blocker in #psoriasis in #JAAD. See the results: https://t.co/XsulLlx8Q9'
778689059661021184,2016-09-21 20:15:13,b'We\xe2\x80\x99re united to fight superbugs. More on a new roadmap to combatting #antimicrobialresistance: https://t.co/zCjAFgD6dn'
778677773493645313,2016-09-21 19:30:22,b'#Novartis new 52-week #psoriasis data for IL-17A blocker published in #JAAD. Find out more: https://t.co/cdaRQh7DKi'
778669068832366592,2016-09-21 18:55:47,b'@surgiconproject we saw your tweet. We recommend you contact our sponsoring and donations team at sponsoring.donations@novartis.com'
778663631202508805,2016-09-21 18:34:11,b'RT @CelinaSchocken: Lessons from #PEPFAR helping us scale #breastcancer diagnosis &amp; treatment in Africa.  @pinkredribbon #NovartisAccess in\xe2\x80\xa6'
778610314829070336,2016-09-21 15:02:19,b'Attn #TSComplex community: @NovartisPharma will now be posting all #TSC news. Follow @NovartisPharma &amp; RT to spread the word'
778574416036917249,2016-09-21 12:39:40,b'@JohnHoweInc Our Animal Health businesses have been transferred to Elanco. Please contact Elanco here: https://t.co/4gsDDgXOJb'
778573343398256640,2016-09-21 12:35:24,b'@nicofc1 we saw your tweet. Lamisil is now a GSK Consumer Health product. Please contact GSK here: https://t.co/oS7UkrnphG'
778368301886017537,2016-09-20 23:00:39,b'\xe2\x80\x9cEarly intervention to #NCDs will help prevent devastating consequences among families &amp; communities.\xe2\x80\x9d @KenyaRedCross #NovartisAccess in DC'
778353209228333057,2016-09-20 22:00:40,b'\xe2\x80\x9cWe can increase #breastcancer survival in Africa w/early diagnosis &amp; treatment\xe2\x80\x9d @celinaschocken @pinkredribbon #NovartisAccess in DC'
778322958305615872,2016-09-20 20:00:28,b'\xe2\x80\x9cDelighted to discuss chronic diseases in lower-income countries at Congress\xe2\x80\x9d Anthony Gitau w/#NovartisAccess #Kenya https://t.co/Jhg8XUlOWi'
777930364048273409,2016-09-19 18:00:26,b'RT @NovartisCancer: \xe2\x80\x9cI\xe2\x80\x99d advise a newly diagnosed AML patient to talk to other patients\xe2\x80\x9d See Arne\xe2\x80\x99s story #BloodCancerAwarenessMonth https:\xe2\x80\xa6'
777879755316137984,2016-09-19 14:39:20,b'At #HFSA2016? Check out #heartfailure analyses on health-related quality of life: https://t.co/zyNOV0tS8Z.'
777871119000887297,2016-09-19 14:05:01,"b""3 Days. 70 Students. Hundreds of ideas. #BioCamp2016 was one great experience. Hear from this year's participants. https://t.co/ZpiTFQGSeZ"""
777855335335944193,2016-09-19 13:02:18,"b'We\xe2\x80\x99re proud to present NET Fusion, a #carcinoid #foodscience program with @WCWD https://t.co/cITJdaAXsH https://t.co/rAgV3SsGxc'"
777076596750553088,2016-09-17 09:27:52,b'We are announcing first results from a study in secondary progressive #MS. #ECTRIMS2016 Read more here: https://t.co/tMRakNJang'
776911123970949120,2016-09-16 22:30:20,b'.@NovartisFDN &amp; partners will be presenting 11 scientific abstracts on #leprosy at #ILC2016 https://t.co/swAr1gwKDp https://t.co/lmqLNuDV1U'
776886494992535553,2016-09-16 20:52:28,"b""We're going to #ILC2016 next week to commemorate 30 years of @NovartisFDN\xe2\x80\x99s fight against #leprosy. https://t.co/0BRRI6DbkK"""
776835897350316032,2016-09-16 17:31:25,b'It\xe2\x80\x99s in the blood: Circulating tumor DNA provides cancer clues. #NextGenScience. https://t.co/2YLuzfEsHI https://t.co/MF4T2DrTrj'
776813230874365954,2016-09-16 16:01:21,"b'If you missed it, learn about Novartis\xe2\x80\x99 long-term data in relapsing remitting #multiplesclerosis  here: https://t.co/6ZL319Ls4h #ECTRIMS2016'"
776775487553150976,2016-09-16 13:31:22,b'Rising Novartis investigator forges bold new path for #NextGenScience. https://t.co/AB8wnFVcb7 https://t.co/5TkvkRorY1'
776734726484848640,2016-09-16 10:49:24,b'BREAKING NEWS: Novartis presents new long-term data in relapsing remitting #multiplesclerosis Read more https://t.co/sKq9a636ry #ECTRIMS2016'
776563439829385217,2016-09-15 23:28:46,b'@hrdnoclfe82 Thx for reaching out.Pls call 1-866-972-8316 &amp; follow &amp; DM us ur contact info so we can learn abt ur situation &amp; answer your Qs'
776420438415069185,2016-09-15 14:00:32,b'The MS community deserves more than just scary science terminology. Check out @LivingLikeYou\xe2\x80\x99s #MSNoFilter. https://t.co/YZG6gKkC9I'
776189789871546369,2016-09-14 22:44:01,"b'\xe2\x80\x9cI thought about saying no, but my big break came when I said yes.\xe2\x80\x9d \xe2\x80\x93 CEO Joseph Jimenez reflects on his career. https://t.co/APmIFhby6Y'"
776163693767827456,2016-09-14 21:00:19,b'RT @NovartisCancer: Have you heard of #AML? It\xe2\x80\x99s the most common #leukemia in adults #BloodCancerAwarenessMonth https://t.co/yKzZYDaPRz'
776118618182524928,2016-09-14 18:01:12,b'We developed a personalized discussion guide to help #advancedBC patients make the most of time with doctors: https://t.co/CuxxLNqbu9'
776080704841089024,2016-09-14 15:30:33,b'Results from our #metastaticBC Make Your Dialogue Count survey published in The Breast Journal: https://t.co/LtIRUyQ16o'
776053982489903105,2016-09-14 13:44:22,b'Survey published in The Breast Journal explored dialogue gaps between #advancedBC patients and oncologists https://t.co/oNybUDkU7R'
775612940582023168,2016-09-13 08:31:49,b'@golden_72 We saw your tweet. This is now a GSK Consumer Health product. Please contact GSK here: https://t.co/JQVjxWS6w9'
775447576661356544,2016-09-12 21:34:44,"b'In honor of #BloodCancerAwarenessMonth, @NovartisCancer will be sharing helpful resources all month long.'"
775402310407229441,2016-09-12 18:34:51,"b'Introducing the Niji IgE Total Test, a new in-office allergic asthma diagnosis tool https://t.co/mQLD0k77cP https://t.co/m0fxdc9TyZ'"
775318711452463108,2016-09-12 13:02:40,"b'Interested in the latest #cancer news? Be sure to follow @NovartisCancer to stay updated on resources, events, &amp; news from #Novartis'"
774351863957299201,2016-09-09 21:00:45,b'Proud to be included again in #DJSI World and recognized as a leader in #sustainability'
774336774646722560,2016-09-09 20:00:48,b'Alcon\xe2\x80\x99s new 3D visualization system may help to further enhance retinal surgeon experience https://t.co/HAVVYCKoK9 https://t.co/a0lPievKdu'
774291844398190592,2016-09-09 17:02:16,b'One researcher uses her family\xe2\x80\x99s coronary history as inspiration: https://t.co/G8PeZMym1V #MeetOurScientists https://t.co/sjUFRN76kB'
774261631589216256,2016-09-09 15:02:12,b'Follow @NovartisCancer for useful #oncology resources and the latest info from #Novartis'
773981890537721856,2016-09-08 20:30:37,b'Family history drives one researcher\xe2\x80\x99s work in #heartfailure: https://t.co/EgUqV87633 #MeetOurScientists https://t.co/HlQPMeQiZp'
773959230428708864,2016-09-08 19:00:34,b'DYK: Our new @NovartisCancer handle is the go-to place for #cancer resources &amp; news from #Novartis https://t.co/MES20aWDfE'
773843602652827648,2016-09-08 11:21:06,b'@Omwansu_W Thanks for the career inquiry. More info can be found on our careers page here: https://t.co/Px3kWhYpvP'
773625319550889985,2016-09-07 20:53:44,b'Our CEO Joseph Jimenez sat down with @FortuneMagazine\xe2\x80\x99s @susiegharib to share his views on leading with purpose https://t.co/36APSVxInn'
773521456588292096,2016-09-07 14:01:01,b'Latest @TheLancet issue features #Novartis EXIST-3 data for tuberous sclerosis complex and #seizures #TSComplex https://t.co/egVBENhnc2'
773478381283336192,2016-09-07 11:09:51,b'Just published in @TheLancet: #Novartis Phase III data for patients w/ #TSComplex and TSC-related #seizures https://t.co/gQqCDgyVC8'
773140676095664128,2016-09-06 12:47:56,b'@sohara21 We saw your tweet. This is now a GSK Consumer Health product. Please contact GSK here: https://t.co/mV2ixVvFkU'
771440805303226372,2016-09-01 20:13:15,b'@amon14001 thanks for the career inquiry. More info can be found on our careers page here: https://t.co/4qoXE4z4Gu'
771039435894976517,2016-08-31 17:38:21,b'\xe2\x80\x9cCreate empty space. Your brain needs a place to play.\xe2\x80\x9d \xe2\x80\x94Novartis Board member Ann Fudge #BioCamp2016 #wordsofwisdom https://t.co/G6og0aJOpP'
771012987935199234,2016-08-31 15:53:15,"b'.@Sandoz_Global reached 520M patients worldwide in 2015 \xe2\x80\x94Richard Francis, CEO Sandoz #BioCamp2016 #accesshealth https://t.co/ImFSVLJ03H'"
770699814753406977,2016-08-30 19:08:49,b'RT @NovartisScience: Those moves! Our summer research scholars stage a flash mob to promote their poster session. #NextGenScience https://t\xe2\x80\xa6'
770698278816153600,2016-08-30 19:02:43,b'One young scientist\xe2\x80\x99s quest to improve drug development for Africa: https://t.co/VLX9qvNHVy #NextGenScience https://t.co/eZIf7bf8V8'
770670870880714752,2016-08-30 17:13:48,"b'Filled with perspectives from our execs, #BioCamp2016 participants prepare their presentations #futureofhealthcare https://t.co/aepoQCp68E'"
770638049613152256,2016-08-30 15:03:23,b'August is #PsOriasisAwarenessMonth. Learn the facts about #PsOriasis https://t.co/7ouVvjy9rJ #PsAM16 https://t.co/RyTup7vpRo'
770632604127232000,2016-08-30 14:41:45,b'I think Microsoft &amp; Novartis can hugely complement each other. \xe2\x80\x94 @Microsoft\xe2\x80\x99s Elena Bonfiglioli #BioCamp2016 https://t.co/2YVO4kcTZy'
770625115583291392,2016-08-30 14:11:59,"b'As they prep for case study, #BioCamp2016 crew are full of Qs for Matt Owens, Head Legal for Digital Meds, Novartis https://t.co/2lVj93rzOs'"
770622172809297920,2016-08-30 14:00:18,"b'What\xe2\x80\x99s essential to know re: regulatory affairs? Caroline Boulton, Global DRA Franchise Head, explains #BioCamp2016 https://t.co/14n4jbDJeJ'"
770611577687007232,2016-08-30 13:18:12,"b'David Morris, Head of Global Dev Novartis, explains how big data could revolutionize clinical trials #BioCamp2016 https://t.co/wOAWdKoaMB'"
770577120930230272,2016-08-30 11:01:16,"b""Today #BioCamp2016 students are working on case studies. Tomorrow we'll livestream the winners on Facebook. Tune in! https://t.co/vztJxrFIPJ"""
770555252735086593,2016-08-30 09:34:23,"b'Our CEO Joe Jimenez on outcomes, innovation &amp; the #futureofhealthcare #BioCamp2016 https://t.co/ppXqASSCkK'"
770267533437964288,2016-08-29 14:31:05,b'Digital is playing a key role &amp; we\xe2\x80\x99re seeing unconventional competitors in healthcare \xe2\x80\x94CEO Joe Jimenez #BioCamp2016 https://t.co/vpWI2fTJX9'
770255532368269312,2016-08-29 13:43:24,"b'Serious, but also interesting. Good luck! RT @lou_niis: #BioCamp2016 things are about to get serious https://t.co/5dqE0iIXkQ'"
770249146796302336,2016-08-29 13:18:01,b'.@VasNarasimhan on what success looks like in pharma #BioCamp2016 #inspiration https://t.co/b0E9rcfCna'
770237835005820928,2016-08-29 12:33:04,"b'Eric Hughes, Global Development Franchise Head Immunology &amp; Derm, intros ""real world evidence"" #BioCamp2016 https://t.co/WnFbyCxB3B'"
770215481877917697,2016-08-29 11:04:15,b'Today #BioCamp2016 begins for the 13th yr. This yr\xe2\x80\x99s theme: how patients can benefit from digital tech. Learn more: https://t.co/ADnRNPFC35'
770185069499715584,2016-08-29 09:03:24,b'Day 1 of #BioCamp2016 begins with a series of talks by Novartis execs\xe2\x80\x94stay tuned for highlights #NextGenScience https://t.co/CSeSM44LrR'
770167368693780480,2016-08-29 07:53:04,"b'@malisenell thnx for your interest. As the 2017 BioCamp program gets closer, learn more here: https://t.co/rTBqBOYEGr'"
769976948672040964,2016-08-28 19:16:24,b'Welcome to Switzerland! #BioCamp2016 participants kick off their 3-day adventure with a tour of #Basel #M\xc3\xbcnsterplatz https://t.co/Iatp5rhwSt'
769218086725615617,2016-08-26 17:00:57,b'60 students working to solve complex #biotech case studies? Must be #BioCamp2016 https://t.co/usSEOlNySa https://t.co/JNIzutffsb'
769199560581193728,2016-08-26 15:47:20,"b'With #BioCamp2016 around the corner, we asked alumna Aditi Maheshwari about her experience.\nhttps://t.co/dR7cjiLn78'"
769132603672817664,2016-08-26 11:21:17,b'What do you get when you bring 60 students from 18 countries to an intensive 3-day seminar? #BioCamp2016 \xf0\x9f\x8c\x8e https://t.co/ZNVuSQyUe6'
768910064253939712,2016-08-25 20:36:59,b'60 Students. 18 Countries. 3 Days. Unbelievable experience. Get ready for #BioCamp2016 #NextGenScience\nhttps://t.co/hGiBjqvGHR'
768814955730731008,2016-08-25 14:19:03,b'Novartis announces phase III results in patients with secondary progressive MS: https://t.co/FNocWhUAM3'
768810749846323201,2016-08-25 14:02:21,b'Earlier this summer in #Geneva: Learning how to address chronic diseases in lower-income countries Watch the video: https://t.co/JyppMEHXF6'
768714600154095616,2016-08-25 07:40:17,b'@chadscope We saw your tweet. Pls provide your contact info to AEReporting@gsk.com so we can follow up.'
768134606918971392,2016-08-23 17:15:36,b'We\xe2\x80\x99re proud to join Christian Health Assn of Kenya in the fight against #Kenya\xe2\x80\x99s newest healthcare challenge: NCDs https://t.co/wJ1s6iWhsZ'
768085824319680513,2016-08-23 14:01:45,b'Chronic diseases are on the rise in Kenya &amp; Peninah is taking action. Novartis Access is helping make it possible. https://t.co/yCvPgn8LQ3'
767000800396767232,2016-08-20 14:10:15,"b'In #Kenya, learning about chronic diseases &amp; coming for diagnosis is critical first step. It\xe2\x80\x99s happening now. https://t.co/aTXBtPF2mw'"
766680666301927425,2016-08-19 16:58:09,b'Chronic diseases: the newest healthcare battle in #Kenya. We\xe2\x80\x99re joining @KenyaRedCross to help in the fight: https://t.co/LLZduMQdT3'
